Link,Title,Provider,Rating,Num_Reviewer,Workload,platform,subject
/course/coaching-3707,"Conversations That Inspire: Coaching Learning, Leadership and Change",/university/casewestern,Four and a half out of five stars,5 reviews,"
            14 hours worth of material, 6 weeks long
          ",coursera,business
/course/leading-teams-4326,Leading Teams,/university/umich,Four and a half out of five stars,5 reviews,"
            11 hours worth of material, 4 weeks long
          ",coursera,business
/course/artsculturestrategy-2678,Arts and Culture Strategy,/university/penn,Four and a half out of five stars,5 reviews,"
            9-10 hours worth of material, 5 weeks long
          ",coursera,business
/course/organizational-analysis-459,Organizational Analysis ,/university/stanford,Four and a half out of five stars,10 reviews,"
            25 hours worth of material, 11 weeks long
          ",coursera,business
/course/growtogreatness-433,"Grow to Greatness: Smart Growth for Private Businesses, Part I",/university/uva,Four and a half out of five stars,6 reviews,"
            9-10 hours worth of material, 7 weeks long
          ",coursera,business
/course/finanzen-7794,Das liebe Geld - Finance im Alltag,/university/zurich,Four and a half out of five stars,120 ratings at Coursera,"
            72 hours worth of material, 6 weeks long
          ",coursera,business
/course/10k-women-10-19371,"Fundamentals of Negotiation, with Goldman Sachs 10,000 Women",/institution/goldmansachs,Four and a half out of five stars,317 ratings at Coursera,"
            3-4 hours worth of material, 1 week long
          ",coursera,business
/course/entrepreneur-guide-beginners-19704,The entrepreneur's guide for beginners,/university/ub,Four and a half out of five stars,328 ratings at Coursera,"
            5-6 hours worth of material, 5 weeks long
          ",coursera,business
/course/high-stakes-leadership-20287,High Stakes Leadership: Leading in Times of Crisis,/university/umich,Four and a half out of five stars,387 ratings at Coursera,"
            31 hours worth of material, 4 weeks long
          ",coursera,business
/course/managing-organization-5253,Managing the Organization,/university/illinois,Four and a half out of five stars,1293 ratings at Coursera,"
            13 hours worth of material, 4 weeks long
          ",coursera,business
/course/whartonmarketinges-4685,Introducción al Marketing,/university/penn,Five out of five stars,265 ratings at Coursera,"
            8-9 hours worth of material, 4 weeks long
          ",coursera,business
/course/whartonaccountinges-4686,Introducción a la Contabilidad Financiera,/university/penn,Four and a half out of five stars,81 ratings at Coursera,"
            13 hours worth of material, 4 weeks long
          ",coursera,business
/course/spreadsheets-beginner-google-sheets-19235,Spreadsheets for Beginners using Google Sheets,/institution/project-network,Five out of five stars,2 reviews,"
            2 hours worth of material
          ",coursera,business
/course/ingles-empresarial-marketing-ventas-4628,Inglés Empresarial: el márketing y ventas,/university/asu,Five out of five stars,304 ratings at Coursera,"
            32 hours worth of material, 6 weeks long
          ",coursera,business
/course/innovacion-734,Desarrollo rápido de productos innovadores para mercados emergentes,/university/tecdemonterrey,Four and a half out of five stars,328 ratings at Coursera,"
            14 hours worth of material, 8 weeks long
          ",coursera,business
/course/fintech-18567,FinTech: Finance Industry Transformation and Regulation,/university/hkust,Five out of five stars,2 reviews,"
            3 hours a week, 22 weeks long
          ",coursera,business
/course/real-world-product-management-21701,Real-World Product Management,/institution/awip,Five out of five stars,2 reviews,"
            4 hours a week, 17 weeks long
          ",coursera,business
/course/meeting-investors-goals-5515,Meeting Investors' Goals,/university/unige,Five out of five stars,1720 ratings at Coursera,"
            8-9 hours worth of material, 4 weeks long
          ",coursera,business
/course/brand-3929,"Brand Management: Aligning Business, Brand and Behaviour",/university/london,Five out of five stars,6324 ratings at Coursera,"
            17 hours worth of material, 5 weeks long
          ",coursera,business
/course/marketing-channels-ar-36435,مبادئ الإعلام والتسويق الرقمي ,/university/illinois,Five out of five stars,2 reviews,"
            20 hours worth of material, 4 weeks long
          ",coursera,business
/course/cariesmanagement-832,Caries Management by Risk Assessment (CAMBRA),/university/ucsf,Five out of five stars,2 reviews,"
            4-6 hours a week, 6 weeks long
          ",coursera,business
/course/ifrs-1-40838,International Financial Reporting Standards-1 ,/university/hse,Five out of five stars,2 reviews,"
            7-8 hours worth of material, 6 weeks long
          ",coursera,business
/course/entpecon-1603,Beyond Silicon Valley: Growing Entrepreneurship in Transitioning Economies,/university/casewestern,Four and a half out of five stars,7 reviews,"
            17 hours worth of material, 6 weeks long
          ",coursera,business
/course/excel-essentials-9638,Excel Skills for Business: Essentials,/university/macquarie,Four and a half out of five stars,7 reviews,"
            26 hours worth of material, 6 weeks long
          ",coursera,business
/course/software-processes-and-agile-practices-4187,Software Processes and Agile Practices,/university/ualberta,Four and a half out of five stars,8 reviews,"
            8-9 hours worth of material, 4 weeks long
          ",coursera,business
/course/advcompstrategy-1856,Advanced Competitive Strategy,/university/lmu,Four and a half out of five stars,8 reviews,"
            12 hours worth of material, 8 weeks long
          ",coursera,business
/course/businessandphilo2-2945,On Strategy: What Managers can learn from Philosophy - Part 2,/university/ecp,Four and a half out of five stars,3 reviews,"
            2-3 hours a week, 3 weeks long
          ",coursera,business
/course/sales-strategies-7125,Sales Strategies: Mastering the Selling Process,/university/chicago,Four and a half out of five stars,3 reviews,"
            5 weeks long
          ",coursera,business
/course/financialengineering1-1014,Financial Engineering and Risk Management Part I,/university/columbia,Four and a half out of five stars,13 reviews,"
            17 hours worth of material, 8 weeks long
          ",coursera,business
/course/planningprojects-2728,Initiating and Planning Projects,/university/uci,Four and a half out of five stars,19 reviews,"
            7-8 hours worth of material, 6 weeks long
          ",coursera,business
/course/dmanalyticstheory-2753,Digital Marketing Analytics in Theory,/university/illinois,Four out of five stars,35 reviews,"
            20 hours worth of material, 4 weeks long
          ",coursera,business
/course/whartonfinance-625,Introduction to Corporate Finance,/university/wharton,Four out of five stars,20 reviews,"
            7-8 hours worth of material, 4 weeks long
          ",coursera,business
/course/10k-women-7-19375,"Fundamentals of Operations, with Goldman Sachs 10,000 Women",/institution/goldmansachs,Four and a half out of five stars,235 ratings at Coursera,"
            3-4 hours worth of material, 1 week long
          ",coursera,business
/course/ntuecom-2294,Foundations of E-Commerce ,/university/ntu,Four and a half out of five stars,4 reviews,"
            5-7 hours a week
          ",coursera,business
/course/feedback-5437,Giving Helpful Feedback,/university/boulder,Four and a half out of five stars,5 reviews,"
            5-6 hours worth of material, 5 weeks long
          ",coursera,business
/course/accountingmore-3539,More Introduction to Financial Accounting,/university/penn,Four and a half out of five stars,5 reviews,"
            17 hours worth of material, 6 weeks long
          ",coursera,business
/course/advanced-business-strategy-4358,Advanced Business Strategy,/university/uva,Four and a half out of five stars,5 reviews,"
            10 hours worth of material, 4 weeks long
          ",coursera,business
/course/corpfinance-2286,Corporate Finance Essentials,/university/iese,Four and a half out of five stars,5 reviews,"
            13 hours worth of material, 8 weeks long
          ",coursera,business
/course/futuremanagement-2920,Managing the Company of the Future,/university/london,Four and a half out of five stars,5 reviews,"
            12 hours worth of material, 5 weeks long
          ",coursera,business
/course/intro-seo-5488,Introduction to Google SEO,/university/ucdavis,Four and a half out of five stars,5 reviews,"
            14 hours worth of material, 4 weeks long
          ",coursera,business
/course/fe-527,Financial Engineering and Risk Management,/university/columbia,Four and a half out of five stars,11 reviews,"
            10 weeks long
          ",coursera,business
/course/dmanalyticspractice-2754,Digital Marketing Analytics in Practice,/university/illinois,Four out of five stars,24 reviews,"
            20 hours worth of material, 4 weeks long
          ",coursera,business
/course/businessinsociety-648,New Models of Business in Society,/university/uva,Four out of five stars,18 reviews,"
            5-6 hours worth of material, 4 weeks long
          ",coursera,business
/course/wharton-entrepreneurship-financing-profi-5476,Entrepreneurship 4: Financing and Profitability,/university/penn,Four and a half out of five stars,6 reviews,"
            6-7 hours worth of material, 4 weeks long
          ",coursera,business
/course/private-equity-4408,Private Equity and Venture Capital,/university/bocconi,Four and a half out of five stars,6 reviews,"
            9-10 hours worth of material, 5 weeks long
          ",coursera,business
/course/changetheworld-1269,How to Change the World,/university/wesleyan,Four and a half out of five stars,6 reviews,"
            26 hours worth of material, 6 weeks long
          ",coursera,business
/course/wharton-operations-analytics-4204,Operations Analytics,/university/penn,Four and a half out of five stars,6 reviews,"
            10 hours worth of material, 4 weeks long
          ",coursera,business
/course/fin4devmooc-4076,Financing for Development,/institution/worldbank,Four out of five stars,13 reviews,"
            4-8 hours a week, 4 weeks long
          ",coursera,business
/course/food-beverage-management-3498,Food & Beverage Management,/university/bocconi,Four and a half out of five stars,7 reviews,"
            13 hours worth of material, 5 weeks long
          ",coursera,business
/course/finance-for-non-finance-professionals-6892,Finance for Non-Finance Professionals,/university/rice,Five out of five stars,2441 ratings at Coursera,"
            14 hours worth of material, 5 weeks long
          ",coursera,business
/course/reussir-le-changement-5871,Réussir le Changement,/university/essec,Four and a half out of five stars,1798 ratings at Coursera,"
            14 hours worth of material, 7 weeks long
          ",coursera,business
/course/emprender-6034,Emprender la emprendeduría,/university/ub,Four and a half out of five stars,417 ratings at Coursera,"
            3-4 hours worth of material, 3 weeks long
          ",coursera,business
/course/uva-darden-bcg-pricing-strategy-practice-8353,Pricing Strategy in Practice,/university/uva,Four and a half out of five stars,154 ratings at Coursera,"
            13 hours worth of material, 4 weeks long
          ",coursera,business
/course/gestion-personas-equipos-8136,La gestión de personas y equipos,/university/iese,Five out of five stars,1374 ratings at Coursera,"
            11 hours worth of material, 4 weeks long
          ",coursera,business
/course/data-analytics-business-7028,Introduction to Data Analytics for Business,/university/boulder,Four and a half out of five stars,3010 ratings at Coursera,"
            12 hours worth of material, 4 weeks long
          ",coursera,business
/course/social-media-analytics-introduction-6916,Introduction to Social Media Analytics,/university/emory,Four out of five stars,93 ratings at Coursera,"
            9-10 hours worth of material, 4 weeks long
          ",coursera,business
/course/channel-management-5499,Channel Management and Retailing ,/university/ie,Four and a half out of five stars,1038 ratings at Coursera,"
            9-10 hours worth of material, 4 weeks long
          ",coursera,business
/course/finance-for-non-finance-managerses-4645,Finanzas para profesionales no financieros,/university/uci,Four and a half out of five stars,633 ratings at Coursera,"
            5-6 hours worth of material, 4 weeks long
          ",coursera,business
/course/fundamentals-of-managementes-4650,Aspectos fundamentales de la gerencia,/university/uci,Five out of five stars,687 ratings at Coursera,"
            5-6 hours worth of material, 4 weeks long
          ",coursera,business
/course/six-sigma-principles-8873,Six Sigma Principles ,/university/usg,Four and a half out of five stars,6933 ratings at Coursera,"
            13 hours worth of material, 4 weeks long
          ",coursera,business
/course/blockchain-espanol-10495,La Disrupción del Blockchain,/university/austral,Five out of five stars,1003 ratings at Coursera,"
            16 hours worth of material, 5 weeks long
          ",coursera,business
/course/innovative-finance-9707,Innovative Finance: Hacking finance to change the world ,/university/uct,Four and a half out of five stars,121 ratings at Coursera,"
            19 hours worth of material, 5 weeks long
          ",coursera,business
/course/sales-marketing-alignment-9729,Sales & Marketing Alignment,/university/fia,Four and a half out of five stars,64 ratings at Coursera,"
            16 hours worth of material, 4 weeks long
          ",coursera,business
/course/toolkit-sales-process-11796,Building a Toolkit for Your Sales Process,/university/northwestern,Four and a half out of five stars,153 ratings at Coursera,"
            13 hours worth of material, 4 weeks long
          ",coursera,business
/course/entrepreneurs-blockchain-technology-13078,How Entrepreneurs in Emerging Markets can master the Blockchain Technology,/university/uct,Four and a half out of five stars,37 ratings at Coursera,"
            9-10 hours worth of material, 4 weeks long
          ",coursera,business
/course/fintech-disruption-12548,FinTech Disruptive Innovation: Implications for Society,/university/hkust,Five out of five stars,77 ratings at Coursera,"
            13 hours worth of material, 5 weeks long
          ",coursera,business
/course/social-media-advertising-17346,Social Media Advertising,/university/boulder,Four and a half out of five stars,287 ratings at Coursera,"
            11 hours worth of material, 5 weeks long
          ",coursera,business
/course/power-bi-desktop-20286,Getting Started with Power BI Desktop,/institution/project-network,Five out of five stars,1 review,"
            2 hours worth of material
          ",coursera,business
/course/supply-chain-excellence-21110,Supply Chain Excellence,/university/rutgers,Four and a half out of five stars,253 ratings at Coursera,"
            13 hours worth of material, 3 weeks long
          ",coursera,business
/course/agile-project-management-35118,Agile Project Management,/institution/google,Five out of five stars,6947 ratings at Coursera,"
            26 hours worth of material, 4 weeks long
          ",coursera,business
/course/project-execution-google-35119,Project Execution: Running the Project,/institution/google,Five out of five stars,4544 ratings at Coursera,"
            26 hours worth of material, 6 weeks long
          ",coursera,business
/course/wharton-managing-human-capital-retail-48075,Managing Human Capital in Retail,/university/penn,Four and a half out of five stars,33 ratings at Coursera,"
            8-9 hours worth of material, 4 weeks long
          ",coursera,business
/course/decentralized-finance-primitives-duke-57705,Decentralized Finance (DeFi) Primitives,/university/duke,Five out of five stars,314 ratings at Coursera,"
            6-7 hours worth of material, 4 weeks long
          ",coursera,business
/course/decentralized-finance-infrastructure-duke-56221,Decentralized Finance (DeFi) Infrastructure,/university/duke,Five out of five stars,1081 ratings at Coursera,"
            6-7 hours worth of material, 4 weeks long
          ",coursera,business
/course/decentralized-finance-deep-dive-duke-58066,Decentralized Finance (DeFi) Deep Dive,/university/duke,Five out of five stars,205 ratings at Coursera,"
            7-8 hours worth of material, 4 weeks long
          ",coursera,business
/course/fundamentos-de-la-gestion-de-proyectos-61442,Fundamentos de la gestión de proyectos,/institution/google,Five out of five stars,2252 ratings at Coursera,"
            15 hours worth of material, 4 weeks long
          ",coursera,business
/course/cost-accounting-decision-making-61450,Cost Accounting: Decision Making,/university/tum,Five out of five stars,13 ratings at Coursera,"
            8-9 hours worth of material, 3 weeks long
          ",coursera,business
/course/wine-7766,Wine Tasting: Sensory Techniques for Wine Analysis,/university/ucdavis,Four and a half out of five stars,472 ratings at Coursera,"
            15 hours worth of material, 5 weeks long
          ",coursera,business
/course/convertir-mi-idea-en-empresa-5601,¿Cómo convertir mi idea en empresa?,/university/uniandes,Four and a half out of five stars,444 ratings at Coursera,"
            16 hours worth of material, 6 weeks long
          ",coursera,business
/course/uva-darden-digital-product-management-8548,Digital Product Management: Modern Fundamentals,/university/uva,Four and a half out of five stars,4681 ratings at Coursera,"
            11 hours worth of material, 4 weeks long
          ",coursera,business
/course/effectuation-1331,Effectuation : l'entrepreneuriat pour tous,/university/emlyon,Four and a half out of five stars,207 ratings at Coursera,"
            16 hours worth of material, 6 weeks long
          ",coursera,business
/course/entstrategicmgmt-3596,Entrepreneurial Strategic Management,/university/newmexico,Four and a half out of five stars,269 ratings at Coursera,"
            7-8 hours worth of material, 6 weeks long
          ",coursera,business
/course/riesgos-cambios-proyectos-4632,Programación y presupuesto del proyecto,/university/uci,Five out of five stars,1526 ratings at Coursera,"
            9-10 hours worth of material, 4 weeks long
          ",coursera,business
/course/empresas-alimentos-bebidas-4729,Gestión de las empresas de alimentación y bebidas,/university/bocconi,Five out of five stars,743 ratings at Coursera,"
            11 hours worth of material, 6 weeks long
          ",coursera,business
/course/international-organizations-management-11072,International Organizations Management ,/university/unige,Five out of five stars,1611 ratings at Coursera,"
            18 hours worth of material, 6 weeks long
          ",coursera,business
/course/marketing-estrategico-competir-con-exito-8576,Marketing estratégico: claves para competir con éxito,/university/iese,Five out of five stars,632 ratings at Coursera,"
            12 hours worth of material, 4 weeks long
          ",coursera,business
/course/fintechlawandpolicy-11522,FinTech Law and Policy,/university/duke,Five out of five stars,760 ratings at Coursera,"
            11 hours worth of material, 5 weeks long
          ",coursera,business
/course/budgeting-essentials-development-9350,Budgeting essentials and development,/university/fia,Four and a half out of five stars,218 ratings at Coursera,"
            26 hours worth of material, 7 weeks long
          ",coursera,business
/course/managers-changement-16912,Managers du changement,/university/essec,Five out of five stars,147 ratings at Coursera,"
            2-3 hours worth of material, 1 week long
          ",coursera,business
/course/intro-to-scheduling-with-when-i-work-19323,Intro to Scheduling with When I Work,/institution/project-network,Five out of five stars,1 review,"
            1-2 hours worth of material
          ",coursera,business
/course/techcommercialpart1-2567,"Technology Commercialization, Part 1: Setting up your Idea Filtering System",/university/rochester,Four out of five stars,47 ratings at Coursera,"
            8-9 hours worth of material, 4 weeks long
          ",coursera,business
/course/human-resources-analytics-32615,Human Resources Analytics,/university/uci,Four and a half out of five stars,995 ratings at Coursera,"
            5-6 hours worth of material, 4 weeks long
          ",coursera,business
/course/project-management-basics-fr-64224,Gestion de projet : les bases de la réussite,/university/uci,Four and a half out of five stars,14 ratings at Coursera,"
            8-9 hours worth of material, 4 weeks long
          ",coursera,business
/course/valuing-nature-and-people-to-inform-business-deci-70698,Valuing nature and people to inform business decision-making,/institution/capitals-coalition,Four and a half out of five stars,31 ratings at Coursera,"
            20 hours worth of material, 4 weeks long
          ",coursera,business
/course/why-smart-executives-fail-71216,Why Smart Executives Fail: Common Mistakes & Warning Signs,/university/dartmouth,Five out of five stars,83 ratings at Coursera,"
            17 hours worth of material, 4 weeks long
          ",coursera,business
/course/international-business-7249,International Business I,/university/newmexico,Four and a half out of five stars,1909 ratings at Coursera,"
            7-8 hours worth of material, 6 weeks long
          ",coursera,business
/course/wealth-planning-capstone-5603,Planning your Client's Wealth over a 5-year Horizon,/university/unige,Four and a half out of five stars,372 ratings at Coursera,"
            13 hours worth of material, 4 weeks long
          ",coursera,business
/course/startup-idea-6449,How to Validate your Startup Idea,/university/unsw,Four and a half out of five stars,139 ratings at Coursera,"
            21 hours worth of material, 6 weeks long
          ",coursera,business
/course/excel-para-negocios-7081,Fundamentos de Excel para Negocios,/university/austral,Five out of five stars,4666 ratings at Coursera,"
            21 hours worth of material, 8 weeks long
          ",coursera,business
/course/musicbiz-4722,Understanding the Music Business: What is Music Worth?,/university/vanderbilt,Four and a half out of five stars,143 ratings at Coursera,"
            18 hours worth of material, 7 weeks long
          ",coursera,business
/course/quantitative-customer-insights-10428,Customer Insights: Quantitative Techniques,/university/illinois,Four out of five stars,27 ratings at Coursera,"
            14 hours worth of material, 4 weeks long
          ",coursera,business
/course/financial-regulation-11685,Financial Regulation in Emerging Markets and the Rise of Fintech Companies,/university/uct,Four and a half out of five stars,138 ratings at Coursera,"
            13 hours worth of material, 4 weeks long
          ",coursera,business
/course/company-future-management-ar-13180,إدارة شركات المستقبل,/university/london,Four and a half out of five stars,88 ratings at Coursera,"
            12 hours worth of material, 5 weeks long
          ",coursera,business
/course/supply-chain-disruption-20582,Managing Supply Chain Disruption During COVID-19,/university/illinois,Four and a half out of five stars,135 ratings at Coursera,"
            9-10 hours worth of material, 4 weeks long
          ",coursera,business
/course/financial-markets-global-pt-32714,Mercados financeiros,/university/yale,Five out of five stars,47 ratings at Coursera,"
            33 hours worth of material, 7 weeks long
          ",coursera,business
/course/how-to-use-the-tows-matrix-to-analyze-and-set-str-56005,How to Use the TOWS Matrix to Analyze and Set Strategy,/institution/project-network,Five out of five stars,1 review,"
            2 hours worth of material
          ",coursera,business
/course/human-resource-management-18757,Human Resource Management: HR for People Managers,/university/minnesota,Five out of five stars,1 review,"
            4 hours a week, 26 weeks long
          ",coursera,business
/course/business-strategy-18894,Business Strategy,/university/uva,Five out of five stars,1 review,"
            2 hours a week, 26 weeks long
          ",coursera,business
/course/social-media-marketing-18903,Social Media Marketing,/university/northwestern,Five out of five stars,1 review,"
            2 hours a week, 30 weeks long
          ",coursera,business
/course/seo-18717,Search Engine Optimization (SEO),/university/ucdavis,Five out of five stars,1 review,"
            6 hours a week, 22 weeks long
          ",coursera,business
/course/sales-training-high-performing-teams-18857,Sales Training for High Performing Teams,/institution/hubspot,Five out of five stars,1 review,"
            4 hours a week, 13 weeks long
          ",coursera,business
/course/strategic-management-18862,Strategic Management and Innovation,/university/cbs,Five out of five stars,1 review,"
            2 hours a week, 26 weeks long
          ",coursera,business
/course/sales-operations-18519,Sales Operations/Management,/university/wvu,Five out of five stars,1 review,"
            3 hours a week, 26 weeks long
          ",coursera,business
/course/engineering-project-management-18543,Engineering Project Management,/university/rice,Five out of five stars,1 review,"
            4 hours a week, 17 weeks long
          ",coursera,business
/course/strategic-leadership-18922,Strategic Leadership and Management,/university/illinois,Five out of five stars,1 review,"
            3 hours a week, 35 weeks long
          ",coursera,business
/course/icpm-certified-supervisor-22171,ICPM Certified Supervisor,/institution/icpm,Five out of five stars,1 review,"
            2 hours a week, 17 weeks long
          ",coursera,business
/course/google-project-management-36440,Google Project Management:,/institution/google,Five out of five stars,1 review,"
            10 hours a week, 26 weeks long
          ",coursera,business
/course/global-leadership-hr-management-macquarie-52923,Global Leadership and Human Resource Management MasterTrack® Certificate,/university/macquarie,Five out of five stars,1 review,"
            2 hours a week, 13 weeks long
          ",coursera,business
/course/real-world-cloud-pm-89669,Real-World Cloud Product Management,/institution/awip,Five out of five stars,1 review,"
            5 hours a week, 17 weeks long
          ",coursera,business
/course/strategic-leadership-impact-change-decision-makin-89649,"Strategic Leadership: Impact, Change, and Decision-Making",/university/dartmouth,Five out of five stars,1 review,"
            1-2 hours worth of material, 2 weeks long
          ",coursera,business
